drugs,from_user,text,time,geo_coordinates,iso_language_code,from_user_id_str,id_str,to_user,to_user_id_str,created_at,in_reply_to_status_id_str,source,profile_image_url,status_url,entities_str,compt
amoxicillin,Nat_Shaffer,It's 5:30! #yay #nopaintime #vicodin #amoxicillin #ibuprofen #mylife,21/08/2012 21:21:01,"loc: 42.6112,-83.5355",en,409511902,238022922671890433 ,,0,"Tue, 21 Aug 2012 21:21:01 +0000",,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/2376795618/image_normal.jpg,http://twitter.com/Nat_Shaffer/statuses/238022922671890433,"{""urls"":[],""hashtags"":[{""text"":""yay"",""indices"":[11,15]},{""text"":""nopaintime"",""indices"":[16,27]},{""text"":""vicodin"",""indices"":[28,36]},{""text"":""amoxicillin"",""indices"":[37,49]},{""text"":""ibuprofen"",""indices"":[50,60]},{""text"":""mylife"",""indices"":[61,68]}],""user_mentions"":[]}",1
citalopram,PaytonQuinn,"@PJMontgomery Yeah, pretty typical with antidepressants. I was sick on Citalopram for about two weeks.",21/08/2012 20:35:30,"loc: 51.4656,-3.1717",en,234117878,238011467910238210 ,PJMontgomery,41013856,"Tue, 21 Aug 2012 20:35:30 +0000",238010232775786496,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/2497134418/image_normal.jpg,http://twitter.com/PaytonQuinn/statuses/238011467910238210,"{""urls"":[],""hashtags"":[],""user_mentions"":[{""id"":41013856,""name"":""PJ Montgomery"",""indices"":[0,13],""screen_name"":""PJMontgomery"",""id_str"":""41013856""}]}",1
sertraline,ilveyorkshire,@TimetoChange. Does anyone have experience of sertraline?,21/08/2012 19:02:25,"loc: 53.6615,-1.8274",en,48782421,237988040696537088 ,TimetoChange,20527466,"Tue, 21 Aug 2012 19:02:25 +0000",,&lt;a href=&quot;http://twitter.com/download/android&quot; rel=&quot;nofollow&quot;&gt;Twitter for Android&lt;/a&gt;,http://a0.twimg.com/profile_images/2452600839/9gu5dfdV_normal,http://twitter.com/ilveyorkshire/statuses/237988040696537088,"{""urls"":[],""hashtags"":[],""user_mentions"":[{""id"":20527466,""name"":""Time to Change"",""indices"":[0,13],""screen_name"":""TimetoChange"",""id_str"":""20527466""}]}",1
citalopram,TechJoker,Saindo de Gotham em direção a ARKHAM... aff =/ Pior: desmotorizado... (Haja Citalopram !!!) =(,21/08/2012 17:51:02,"loc: -15.8105,-47.8873",pt,8563452,237970077209726976 ,,0,"Tue, 21 Aug 2012 17:51:02 +0000",,&lt;a href=&quot;http://www.tweetcaster.com&quot; rel=&quot;nofollow&quot;&gt;TweetCaster for Android&lt;/a&gt;,http://a0.twimg.com/profile_images/2516999170/hqncppbrq2whmtihgf1q_normal.jpeg,http://twitter.com/TechJoker/statuses/237970077209726976,"{""urls"":[],""hashtags"":[],""user_mentions"":[]}",1
hydrocodone,CreoleMaestro,@_GQDee I took Hydrocodone,21/08/2012 16:26:20,"loc: 30.0229,-90.1556",en,171170617,237948763367419905 ,_GQDee,422885168,"Tue, 21 Aug 2012 16:26:20 +0000",237948555032154112,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/2509591340/image_normal.jpg,http://twitter.com/CreoleMaestro/statuses/237948763367419905,"{""urls"":[],""hashtags"":[],""user_mentions"":[{""id"":422885168,""name"":""Quinton DéMas"",""indices"":[0,7],""screen_name"":""_GQDee"",""id_str"":""422885168""}]}",1
hydrochlorothiazide,clodingo,@DeathEmina hydrochlorothiazide induced angioedema in a patient allergic to sulfonamide antibiotics,21/08/2012 16:16:52,"loc: -33.4228,-70.6534",it,96689776,237946380629471232 ,DeathEmina,733353792,"Tue, 21 Aug 2012 16:16:52 +0000",237943433635958785,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/1383480271/3400a656-74fd-40f5-9b23-5da33c0a317f_normal.png,http://twitter.com/clodingo/statuses/237946380629471232,"{""urls"":[],""hashtags"":[],""user_mentions"":[{""id"":733353792,""name"":""EmiSweet"",""indices"":[0,11],""screen_name"":""DeathEmina"",""id_str"":""733353792""}]}",1
Lipitor,AKintheATL,@DennisMurray lmao! Either this or Lipitor...smdh,21/08/2012 13:23:28,"loc: 33.7917,-84.369",en,178514958,237902740888625152 ,DennisMurray,18461948,"Tue, 21 Aug 2012 13:23:28 +0000",237901978192187392,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/2092531080/face_20shot_1__normal.jpg,http://twitter.com/AKintheATL/statuses/237902740888625152,"{""urls"":[],""hashtags"":[],""user_mentions"":[{""id"":18461948,""name"":""DennisMurray"",""indices"":[0,13],""screen_name"":""DennisMurray"",""id_str"":""18461948""}]}",1
warfarin,nolegsmike,Off to get my pt/inr done and get scolded by doc cuz I missed doses of warfarin,21/08/2012 13:02:58,"loc: 28.4636,-82.4964",en,253183662,237897583345950720 ,,0,"Tue, 21 Aug 2012 13:02:58 +0000",,&lt;a href=&quot;http://twitter.com/download/android&quot; rel=&quot;nofollow&quot;&gt;Twitter for Android&lt;/a&gt;,http://a0.twimg.com/profile_images/1713676068/mike_normal.jpg,http://twitter.com/nolegsmike/statuses/237897583345950720,"{""urls"":[],""hashtags"":[],""user_mentions"":[]}",1
amoxicillin,ItsJMatt,"It's 6:53 and sinus issues still suck. Claritin-fail, Allegra-fail, nose spray-fail, amoxicillin-fail, steroid shot-semi fail.",21/08/2012 11:55:19,"loc: 35.725,-97.4868",en,225519243,237880558028460032 ,,0,"Tue, 21 Aug 2012 11:55:19 +0000",,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/2527681716/image_normal.jpg,http://twitter.com/ItsJMatt/statuses/237880558028460032,"{""urls"":[],""hashtags"":[],""user_mentions"":[]}",1
metformin,tracy316810,@pcos_talk diagnosed with pcos &amp; been tryin to get prego for 4 years. on metformin &amp; BC. Any advice? Feel like there should be an alt. to BC,21/08/2012 09:40:14,"loc: 39.9188,-74.1754",en,178215027,237846565346222080 ,pcos_talk,559503804,"Tue, 21 Aug 2012 09:40:14 +0000",,&lt;a href=&quot;http://twitter.com/download/android&quot; rel=&quot;nofollow&quot;&gt;Twitter for Android&lt;/a&gt;,http://a0.twimg.com/profile_images/2513463765/gm5dhmsjxlb771gkx4nb_normal.jpeg,http://twitter.com/tracy316810/statuses/237846565346222080,"{""urls"":[],""hashtags"":[],""user_mentions"":[{""id"":559503804,""name"":""PCOS Talk"",""indices"":[0,10],""screen_name"":""pcos_talk"",""id_str"":""559503804""}]}",1
zolpidem,PAGESINADIARY,Had to get that zolpidem refill.  CAnt get caught slipping,20/08/2012 23:51:59,"loc: 35.1482,-90.0435",en,23789395,237698525767536641 ,,0,"Mon, 20 Aug 2012 23:51:59 +0000",,&lt;a href=&quot;http://twitter.com/download/android&quot; rel=&quot;nofollow&quot;&gt;Twitter for Android&lt;/a&gt;,http://a0.twimg.com/profile_images/1894671171/379779_2323535381363_1638973995_1765348_12162596_n_normal.jpg,http://twitter.com/PAGESINADIARY/statuses/237698525767536641,"{""urls"":[],""hashtags"":[],""user_mentions"":[]}",1
Lipitor,doctor_erna,Siapin simvastatin atau lipitor yg bnyk ya bang...RT @dita_anggara: selamat datang. glukosa. kolesterol. asam urat. jgn betah2 yaaa...,21/08/2012 03:26:55,"loc: -7.7237,110.6437",in,157540854,237752616992518146 ,,0,"Tue, 21 Aug 2012 03:26:55 +0000",,&lt;a href=&quot;http://ubersocial.com&quot; rel=&quot;nofollow&quot;&gt;ÜberSocial for BlackBerry&lt;/a&gt;,http://a0.twimg.com/profile_images/2197956575/ct75kmlk5ag5g3y496ao_normal.jpeg,http://twitter.com/doctor_erna/statuses/237752616992518146,"{""urls"":[],""hashtags"":[],""user_mentions"":[{""id"":14895627,""name"":""dita anggara kusuma"",""indices"":[53,66],""screen_name"":""dita_anggara"",""id_str"":""14895627""}]}",1
Lipitor,MSUBribo,@Outback Does everyone get a dose of Lipitor as well?,21/08/2012 02:43:27,"loc: 42.4805,-83.1365",en,200898008,237741677048102912 ,Outback,20722851,"Tue, 21 Aug 2012 02:43:27 +0000",237535081760174080,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/1899699207/image_normal.jpg,http://twitter.com/MSUBribo/statuses/237741677048102912,"{""urls"":[],""hashtags"":[],""user_mentions"":[{""id"":20722851,""name"":""Outback Steakhouse"",""indices"":[0,8],""screen_name"":""Outback"",""id_str"":""20722851""}]}",1
amoxicillin,kelliemichellec,4 ibuprofen an amoxicillin and still can't move. This sucks #sosick #hatehospitals 😔 http://t.co/X3uov3Q1,21/08/2012 01:16:15,"loc: 41.8213,-73.5049",en,319947771,237719727655489536 ,,0,"Tue, 21 Aug 2012 01:16:15 +0000",,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/2473283022/image_normal.jpg,http://twitter.com/kelliemichellec/statuses/237719727655489536,"{""urls"":[],""hashtags"":[{""text"":""sosick"",""indices"":[60,67]},{""text"":""hatehospitals"",""indices"":[68,82]}],""media"":[{""sizes"":{""orig"":{""w"":768,""resize"":""fit"",""h"":1024},""small"":{""w"":340,""resize"":""fit"",""h"":453},""thumb"":{""w"":150,""resize"":""crop"",""h"":150},""large"":{""w"":768,""resize"":""fit"",""h"":1024},""medium"":{""w"":600,""resize"":""fit"",""h"":800}},""id"":237719727659683840,""media_url_https"":""https://p.twimg.com/A0yM1TNCEAAqK2Y.jpg"",""media_url"":""http://p.twimg.com/A0yM1TNCEAAqK2Y.jpg"",""expanded_url"":""http://twitter.com/kelliemichellec/status/237719727655489536/photo/1"",""indices"":[85,105],""id_str"":""237719727659683840"",""type"":""photo"",""display_url"":""pic.twitter.com/X3uov3Q1"",""url"":""http://t.co/X3uov3Q1""}],""user_mentions"":[]}",1
azithromycin,jrmedrano_15,Whose dumb idea was it to change the packaging on Azithromycin? I'd like to personally punch you in the face.,21/08/2012 03:06:28,"loc: 29.7914,-95.0499",en,384105284,237747470392782849 ,,0,"Tue, 21 Aug 2012 03:06:28 +0000",,&lt;a href=&quot;http://twitter.com/download/android&quot; rel=&quot;nofollow&quot;&gt;Twitter for Android&lt;/a&gt;,http://a0.twimg.com/profile_images/2473669036/460a1845-ee3d-4ab5-9c36-c67960538493_normal.png,http://twitter.com/jrmedrano_15/statuses/237747470392782849,"{""urls"":[],""hashtags"":[],""user_mentions"":[]}",1
simvastatin,doctor_erna,Siapin simvastatin atau lipitor yg bnyk ya bang...RT @dita_anggara: selamat datang. glukosa. kolesterol. asam urat. jgn betah2 yaaa...,21/08/2012 03:26:55,"loc: -7.7237,110.6437",in,157540854,237752616992518146 ,,0,"Tue, 21 Aug 2012 03:26:55 +0000",,&lt;a href=&quot;http://ubersocial.com&quot; rel=&quot;nofollow&quot;&gt;ÜberSocial for BlackBerry&lt;/a&gt;,http://a0.twimg.com/profile_images/2197956575/ct75kmlk5ag5g3y496ao_normal.jpeg,http://twitter.com/doctor_erna/statuses/237752616992518146,"{""urls"":[],""hashtags"":[],""user_mentions"":[{""id"":14895627,""name"":""dita anggara kusuma"",""indices"":[53,66],""screen_name"":""dita_anggara"",""id_str"":""14895627""}]}",1
Lipitor,ChestHairMafia,"Dipping pizza in buffalo wing sauce. Ranch dressing. Lipitor. Nexium. 

#faacck",20/08/2012 16:38:54,"loc: 27.5872,-99.5086",en,17025551,237589535041675264 ,,0,"Mon, 20 Aug 2012 16:38:54 +0000",,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/2475784257/qe3wr3n4r33675h75gb0_normal.jpeg,http://twitter.com/ChestHairMafia/statuses/237589535041675264,"{""urls"":[],""hashtags"":[{""text"":""faacck"",""indices"":[72,79]}],""user_mentions"":[]}",1
metformin,mcplauraphipps,"@CloeAnne_ mine lasted for months. Till I came off them... Aparently you can ask for SR (slow release?) metformin, less side affects.",20/08/2012 21:34:21,"loc: 51.9162,-0.4665",en,474693368,237663891394547713 ,CloeAnne_,379242140,"Mon, 20 Aug 2012 21:34:21 +0000",234798830674128896,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/2483369319/image_normal.jpg,http://twitter.com/mcplauraphipps/statuses/237663891394547713,"{""urls"":[],""hashtags"":[],""user_mentions"":[{""id"":379242140,""name"":""Cloe Anne Rutter "",""indices"":[0,10],""screen_name"":""CloeAnne_"",""id_str"":""379242140""}]}",1
amoxicillin,KTMcG2,@bluesparkles2 yeah I went to the clinic and got amoxicillin  have to take it for 3 times daily,20/08/2012 20:44:51,"loc: 43.3408,-79.7977",en,38474988,237651431291756544 ,bluesparkles2,237576331,"Mon, 20 Aug 2012 20:44:51 +0000",237650053827788801,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/2454677408/image_normal.jpg,http://twitter.com/KTMcG2/statuses/237651431291756544,"{""urls"":[],""hashtags"":[],""user_mentions"":[{""id"":237576331,""name"":""Holly"",""indices"":[0,14],""screen_name"":""bluesparkles2"",""id_str"":""237576331""}]}",1
warfarin,TankGirlZa,Have been told I am not allowed to ride my bicycle for a year for fear of falling while on Warfarin. Anyone have training wheels for me?,18/08/2012 05:16:32,"loc: -26.1726,28.0023",en,398844329,236693038880145408 ,,0,"Sat, 18 Aug 2012 05:16:32 +0000",,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/1607978211/image_normal.jpg,http://twitter.com/TankGirlZa/statuses/236693038880145408,"{""urls"":[],""hashtags"":[],""user_mentions"":[]}",1
warfarin,DamianFog,MT @NEJM: Warfarin lowers stroke risk in A-Fib pts w/ #CKD. Either warfarin/aspirin raise bleeding risk. http://t.co/KBHzMxPl #RockHardPlace,17/08/2012 18:18:43,"loc: 54.5726,-5.9492",en,70248716,236527492326899712 ,,0,"Fri, 17 Aug 2012 18:18:43 +0000",,&lt;a href=&quot;http://twitter.com/download/android&quot; rel=&quot;nofollow&quot;&gt;Twitter for Android&lt;/a&gt;,http://a0.twimg.com/profile_images/1878361263/dyOMcRWl_normal,http://twitter.com/DamianFog/statuses/236527492326899712,"{""urls"":[{""expanded_url"":""http://nej.md/N0ElEE"",""indices"":[105,125],""display_url"":""nej.md/N0ElEE"",""url"":""http://t.co/KBHzMxPl""}],""hashtags"":[{""text"":""CKD"",""indices"":[54,58]},{""text"":""RockHardPlace"",""indices"":[126,140]}],""user_mentions"":[{""id"":25950355,""name"":""NEJM"",""indices"":[3,8],""screen_name"":""NEJM"",""id_str"":""25950355""}]}",1
citalopram,Camega42,"@MrAdcro Citalopram 20mg, I'm sure.",15/08/2012 09:38:08,"loc: 55.8601,-4.2665",en,90901439,235671707174723585 ,MrAdcro,589897776,"Wed, 15 Aug 2012 09:38:08 +0000",235662359631380480,&lt;a href=&quot;http://twitter.com/download/android&quot; rel=&quot;nofollow&quot;&gt;Twitter for Android&lt;/a&gt;,http://a0.twimg.com/profile_images/2405667609/y8bvc3k1i7uqqyk3i88j_normal.jpeg,http://twitter.com/Camega42/statuses/235671707174723585,"{""urls"":[],""hashtags"":[],""user_mentions"":[{""id"":589897776,""name"":""Adcro"",""indices"":[0,8],""screen_name"":""MrAdcro"",""id_str"":""589897776""}]}",1
sertraline,nienieong,@Chris_CwC pls write a sertraline prescription for me!! I need it terribly :(,14/08/2012 06:54:12,"loc: -37.5458,143.8162",en,432172246,235268064118206464 ,Chris_CwC,214760784,"Tue, 14 Aug 2012 06:54:12 +0000",235267709988917248,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/2189358749/image_normal.jpg,http://twitter.com/nienieong/statuses/235268064118206464,"{""urls"":[],""hashtags"":[],""user_mentions"":[{""id"":214760784,""name"":""Chee Wei Chin"",""indices"":[0,10],""screen_name"":""Chris_CwC"",""id_str"":""214760784""}]}",1
metformin,devious2k,@theworldbuilder @huntarded do u take. Insulin Tim or metformin,18/08/2012 19:45:16,"loc: 54.5255,-1.0607",en,4091621,236911662140125184 ,theworldbuilder,20631572,"Sat, 18 Aug 2012 19:45:16 +0000",236896566370242562,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/2265301453/ettwbtomyrf6049u1a6a_normal.jpeg,http://twitter.com/devious2k/statuses/236911662140125184,"{""urls"":[],""hashtags"":[],""user_mentions"":[{""id"":20631572,""name"":""Tim Spencer"",""indices"":[0,16],""screen_name"":""theworldbuilder"",""id_str"":""20631572""},{""id"":27527389,""name"":""Paul"",""indices"":[17,27],""screen_name"":""huntarded"",""id_str"":""27527389""}]}",1
metformin,w_pat_tc,WO2012106947A1 Medicine Composition Containing Vitamin D And Metformin #A61K #A61K31 http://t.co/IQArCKS7,16/08/2012 12:27:42,"loc: 23.1314,113.382",en,163877216,236076767054528512 ,,0,"Thu, 16 Aug 2012 12:27:42 +0000",,&lt;a href=&quot;http://w.pat.tc&quot; rel=&quot;nofollow&quot;&gt;TwittlyDumb&lt;/a&gt;,http://a0.twimg.com/profile_images/2309783804/355j4shhjrh4rqb5vsys_normal.jpeg,http://twitter.com/w_pat_tc/statuses/236076767054528512,"{""urls"":[{""expanded_url"":""http://w.pat.tc/WO2012106947A1"",""indices"":[85,105],""display_url"":""w.pat.tc/WO2012106947A1"",""url"":""http://t.co/IQArCKS7""}],""hashtags"":[{""text"":""A61K"",""indices"":[71,76]},{""text"":""A61K31"",""indices"":[77,84]}],""user_mentions"":[]}",1
amoxicillin,rachelannbowes,Amoxicillin is a wee beaut! Feel so much better after just 1 day 🎉😃,20/08/2012 09:16:00,"loc: 55.8519,-4.1339",en,54891626,237478079088427008 ,,0,"Mon, 20 Aug 2012 09:16:00 +0000",,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/1856444070/image_normal.jpg,http://twitter.com/rachelannbowes/statuses/237478079088427008,"{""urls"":[],""hashtags"":[],""user_mentions"":[]}",1
amoxicillin,melkhong,@Muckysock thanks michy! Yup taking that + amoxicillin + ibuprofen cos got swollen lymph nodes &amp; neck pain ): diagnosis?,19/08/2012 16:02:02,"loc: 52.9533,-1.1418",en,24247765,237217870063484928 ,Muckysock,74639193,"Sun, 19 Aug 2012 16:02:02 +0000",237213587477774336,&lt;a href=&quot;http://twitter.com/download/android&quot; rel=&quot;nofollow&quot;&gt;Twitter for Android&lt;/a&gt;,http://a0.twimg.com/profile_images/2265687527/ahfbg7w2ty2srslsl91o_normal.jpeg,http://twitter.com/melkhong/statuses/237217870063484928,"{""urls"":[],""hashtags"":[],""user_mentions"":[{""id"":74639193,""name"":""Michelle law"",""indices"":[0,10],""screen_name"":""Muckysock"",""id_str"":""74639193""}]}",1
amoxicillin,_iLoveMe91710,"Amoxicillin,Prenatal vitamins,&amp;MucinexD&lt;&lt;&lt;!:/My meds",18/08/2012 14:05:31,"loc: 31.4358,-84.7217",pt,296027981,236826163274731520 ,,0,"Sat, 18 Aug 2012 14:05:31 +0000",,&lt;a href=&quot;http://twitter.com/download/android&quot; rel=&quot;nofollow&quot;&gt;Twitter for Android&lt;/a&gt;,http://a0.twimg.com/profile_images/2170760436/_iLoveMe91710_normal.jpg,http://twitter.com/_iLoveMe91710/statuses/236826163274731520,"{""urls"":[],""hashtags"":[],""user_mentions"":[]}",1
levothyroxine,Priverwolf,@metromed Good Morning Dr. Hernandez. Recent bloodwork showed thyroid levels off so my Dr. put me on levothyroxine w/no reasons. Thoughts?,19/08/2012 15:25:45,"loc: 32.8714,-79.9178",en,78086044,237208741970341889 ,metromed,605578378,"Sun, 19 Aug 2012 15:25:45 +0000",,&lt;a href=&quot;http://twitter.com/download/android&quot; rel=&quot;nofollow&quot;&gt;Twitter for Android&lt;/a&gt;,http://a0.twimg.com/profile_images/1745210350/wiNQK6wC_normal,http://twitter.com/Priverwolf/statuses/237208741970341889,"{""urls"":[],""hashtags"":[],""user_mentions"":[{""id"":605578378,""name"":""Oscar Hernandez"",""indices"":[0,9],""screen_name"":""metromed"",""id_str"":""605578378""}]}",1
simvastatin,adierikots,"gw 2 hari berturut2 mkan xenical, ati2 ""tembus"" lol “@junohadinoto: profilaksis simvastatin dan xenical, bekerjalah dengan optimal di perut",19/08/2012 08:20:24,"loc: -6.8712,107.5404",in,242709215,237101699385417728 ,,0,"Sun, 19 Aug 2012 08:20:24 +0000",,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/2513401904/image_normal.jpg,http://twitter.com/adierikots/statuses/237101699385417728,"{""urls"":[],""hashtags"":[],""user_mentions"":[{""id"":99491728,""name"":""herjuno ardhi, dr."",""indices"":[53,66],""screen_name"":""junohadinoto"",""id_str"":""99491728""}]}",1
simvastatin,widyaaprilani,"Jwb: @SOALFARMASI : Krna simvastatin: mnghmbat enzim HMG-CoA, yang mensintesis kolesterol dalam tubuh, memiliki efek krja yg lbh singkat.",14/08/2012 10:47:42,"loc: -6.2085,106.9593",in,261061037,235326829496500225 ,,0,"Tue, 14 Aug 2012 10:47:42 +0000",,&lt;a href=&quot;http://ubersocial.com&quot; rel=&quot;nofollow&quot;&gt;ÜberSocial for BlackBerry&lt;/a&gt;,http://a0.twimg.com/profile_images/2399378240/342827225_normal.jpg,http://twitter.com/widyaaprilani/statuses/235326829496500225,"{""urls"":[],""hashtags"":[],""user_mentions"":[{""id"":581814880,""name"":""SF"",""indices"":[5,17],""screen_name"":""SOALFARMASI"",""id_str"":""581814880""}]}",1
simvastatin,widyaaprilani,"Bkn produksi kolesterol S♡ÿ, kaitkan dgn zat yg tkandung ddlm obt simvastatin. RT @desyfirliana: ... http://t.co/SZMGQimQ",14/08/2012 10:26:07,"loc: -6.2085,106.9593",in,261061037,235321395486277634 ,,0,"Tue, 14 Aug 2012 10:26:07 +0000",,&lt;a href=&quot;http://ubersocial.com&quot; rel=&quot;nofollow&quot;&gt;ÜberSocial for BlackBerry&lt;/a&gt;,http://a0.twimg.com/profile_images/2399378240/342827225_normal.jpg,http://twitter.com/widyaaprilani/statuses/235321395486277634,"{""urls"":[{""expanded_url"":""http://m.tmi.me/vkvC1"",""indices"":[101,121],""display_url"":""m.tmi.me/vkvC1"",""url"":""http://t.co/SZMGQimQ""}],""hashtags"":[],""user_mentions"":[{""id"":81583876,""name"":""DesyFirmaLianavanti"",""indices"":[82,95],""screen_name"":""desyfirliana"",""id_str"":""81583876""}]}",1
simvastatin,widyaaprilani,min 1 lg @SOALFARMASI || Kenapa obt Simvastatin (obt kolesterol) harus dberikan hanya malam hr saja ??? Ada kaitan ap dgn zat ddlm-nya?,14/08/2012 10:16:21,"loc: -6.2085,106.9593",in,261061037,235318939540938752 ,,0,"Tue, 14 Aug 2012 10:16:21 +0000",,&lt;a href=&quot;http://ubersocial.com&quot; rel=&quot;nofollow&quot;&gt;ÜberSocial for BlackBerry&lt;/a&gt;,http://a0.twimg.com/profile_images/2399378240/342827225_normal.jpg,http://twitter.com/widyaaprilani/statuses/235318939540938752,"{""urls"":[],""hashtags"":[],""user_mentions"":[{""id"":581814880,""name"":""SF"",""indices"":[9,21],""screen_name"":""SOALFARMASI"",""id_str"":""581814880""}]}",1
omeprazole,mariguzman27,@Im_Thy siii! omeprazole! ):,20/08/2012 06:49:50,"loc: 9.9584,-84.1925",es,72169407,237441293620494336 ,Im_Thy,286517340,"Mon, 20 Aug 2012 06:49:50 +0000",237441013050908672,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/2520010009/image_normal.jpg,http://twitter.com/mariguzman27/statuses/237441293620494336,"{""urls"":[],""hashtags"":[],""user_mentions"":[{""id"":286517340,""name"":""Dulcinea"",""indices"":[0,7],""screen_name"":""Im_Thy"",""id_str"":""286517340""}]}",1
